delta_frontal,delta_temporal,delta_parietal,delta_occipital,theta_frontal,theta_temporal,theta_parietal,theta_occipital,alpha_frontal,alpha_temporal,alpha_parietal,alpha_occipital,beta_frontal,beta_temporal,beta_parietal,beta_occipital,gamma_frontal,gamma_temporal,gamma_parietal,gamma_occipital
9.37148815872967,8.095573605574929,7.826367030534906,9.348252047636514,2.314612848133697,1.1710469934726122,0.7612961074703053,2.4488419794502656,1.1758267276284224,0.9571175032945822,0.003015208654459922,0.7249496746784476,-3.4030648711683096,-3.558036673943278,-4.848571084901845,-4.103286385408057,-10.439088500841116,-10.297832000334987,-11.640338335082236,-11.266854850057713
7.739125766398725,7.883732653052677,7.948652372891946,7.954386822936506,1.6183999066739048,1.5003278856203346,1.3424361742347493,2.123976751419638,0.6283689393507956,0.9322677641224951,0.7684291046383644,0.6168559424296562,-4.852470543511729,-4.958494463785197,-4.895697082071149,-4.28086813103741,-13.011065431392764,-13.351025313571142,-13.563266541194345,-12.873538722326739
8.58693150562176,7.040184235746569,8.415630492057424,9.026567089169948,2.932056981519394,2.1754212889483218,2.893384098174888,4.908401613225304,-0.896246820423716,-0.6582321885168774,-0.2189736586334555,1.763395519730175,-4.066184023053333,-0.979189691616372,-2.178408925667129,-2.632358746540225,-11.588351846798762,-7.685807117735643,-9.603876665253392,-10.187811012934954
7.9906294962441695,8.60062479088887,7.367754232171312,8.936037294731833,2.5652266551959806,2.888169510845885,2.4669546324729064,4.483674892268716,-1.5142374732077233,-0.7136593526507666,-0.7200272186699789,1.7444145713312205,-5.4167215247612965,-3.700322699347734,-3.610851739304536,-2.395982467486671,-12.73299385774348,-11.894548878486372,-12.099101778892084,-10.235433807161083
8.54445814693538,7.55196241424119,7.742831785121533,8.566016141646886,2.092850691305544,1.5540330007235879,2.1714266605672163,3.3940882068847165,-1.2113821406383827,-1.6648130646761015,-1.4399859072011656,0.5055580745776718,-5.122929126466197,-4.031105190514,-6.0904746998415185,-4.787484327369858,-12.20158352234948,-11.453879961617917,-13.440452086500901,-12.618277213770234
11.506759142099177,10.507602660656541,10.342668940934718,10.512137416168676,3.4208392810981016,2.395469307694113,3.2372745873452256,4.091092421411036,-0.500029017559357,-1.7203071483724885,-0.9314206682540829,1.1721559237278893,-5.27578393769433,-6.496167441588369,-5.978185031057469,-4.478784059492128,-12.384850357186776,-13.861848003446093,-13.706869900203799,-12.64223206854302
8.056578980997209,7.252561338511708,8.084879086907709,8.049411814192498,0.7404888104292799,0.1022154964563849,0.9890873330439145,1.731725999529186,-2.0890550065850553,-1.813743079828269,-1.5340457901982631,-1.0920547274040444,-3.975523680966444,-1.835443147258032,-4.550063215854248,-5.392385169625594,-10.464831108697,-9.57493790460315,-11.604452148669075,-13.080563110837812
9.120180297365277,6.33551003360577,5.957917227316164,7.660919755369567,1.9800884039711721,-0.3279638847827896,0.09105006330104137,2.7247504160770895,-0.7623009731636741,-2.7755178585667073,-1.9226899470846153,0.259343929123289,-1.8983800576655059,-2.107598206280119,-5.287825575293956,-3.4149279168018047,-8.69482675372091,-8.872096109937681,-12.666787344849233,-12.01537202082352
8.136821102131428,7.658424675031421,6.553687142051144,5.191260345223359,1.1768737861108214,0.8349245676513377,0.2557041004949821,-0.8794332274586983,-1.5815887666008348,-1.6128942394346952,-1.763482454024052,-2.462473181893155,-5.878883407832149,-5.341109287013682,-5.891457838867515,-7.962784566229574,-12.648723269741675,-12.062848551205352,-13.167952842079115,-15.581265365659053
10.13389555914625,7.754680228977074,7.387532245097744,6.967733523050487,2.617284023491907,1.2631887614766113,0.6536737432752769,1.2473753959291913,-0.06731993382246398,-0.19110482483091124,-1.250323569221481,0.2792180232604661,-6.042094197353146,-1.3130749098835204,-6.690758874330609,-6.081512000582325,-12.988695756969477,-8.554940555361503,-13.536856286034585,-13.23025995989221
9.617421561413817,10.640308310952932,13.70217357807056,12.74828618199061,3.8368226930463107,4.6902699953828755,5.721480950668275,5.142837721917733,-0.9270309457970084,-0.6115494457381734,-0.4264752336565034,-0.35199395016990187,-3.8788399519641823,-2.257448758418251,-5.029376758061119,-5.671183215162995,-9.816730671118215,-9.053955124254344,-11.310660682469441,-12.60012752560389
9.360821015965692,8.876888653249647,9.515035361622779,11.531093357220573,3.5523639040437436,3.316044942810815,3.478619621922652,5.27115870624657,-1.4593086099369101,-1.8551603926098927,-2.1556630412777094,0.8047584353036622,-5.877314809770898,-4.84502867748882,-6.1856935177232995,-4.4850165671651645,-11.990650103569639,-10.98353769423112,-12.523577118143068,-12.320020666219243
11.726010312232411,12.294139838645012,11.448154960186423,12.189553967605459,3.120678229324893,3.3189342240384803,3.150016512025715,4.004290095300554,-2.3554468482586035,-0.9887487816814888,-2.1849859740847393,-0.6815111825205644,-7.488751620575551,-3.598686816297681,-6.922759123267511,-6.602513431921796,-13.426705026760242,-10.097867174426952,-13.23934262784821,-13.355748043210413
9.326200108955968,11.684462519227608,12.667772825793524,12.340232420324853,1.9055288258433896,3.59943622652398,4.5217267802990975,3.9942126948509253,-1.9761409711274291,-0.7932609122918771,-0.660975100807059,-0.8789444656959207,-5.973474417681473,-4.446380572426034,-5.703801472683434,-6.3511095641664355,-11.766327022509202,-11.262299439173233,-12.351079844422754,-13.060059593566855
6.7024107833357425,6.385385678648829,6.004879255987331,6.958876396381837,0.48522019322716414,-0.03212351239068534,-0.07201420675692852,1.5375674463616522,-2.713410745442304,-1.7315824887240296,-2.5847966774531597,-2.0958307026520817,-2.669301403892312,-1.0772463727604915,-3.4634412138564494,-5.228651252639055,-8.906805479738608,-7.4605342645490245,-10.211052474591655,-12.141573910067148
11.056749218545454,8.802379391327316,8.502075220249523,8.344074246608363,2.7407467692651295,0.3441627711294457,0.7449245374313869,1.9857260535108305,-1.4186015047975822,-3.7439127020139047,-2.6156033984966904,-1.3022295266492012,-5.848688110898692,-7.684681673194721,-5.939834784773165,-5.034420215431436,-12.263840537144793,-14.147198834909181,-12.240816109464342,-12.044504947746756
6.000063485762105,6.14745913118178,5.776082884698766,6.61753912811447,1.8683093250481502,2.050329921721642,2.176300362278775,3.0735691459506516,-2.13809684129763,0.6547076005128167,-0.8682733357909072,1.3865510976589106,-5.388857597581373,0.44659684994878923,-5.000273737502063,-3.341352210792099,-11.178437123928035,-4.261266270780293,-11.232302141274975,-9.746759698204123
8.059322098103301,7.200336031456493,6.08345043146511,6.319615036571577,2.6348162579277514,1.9337882470971253,1.79235032988211,3.0106959175042487,-0.9195834771708662,0.10435064251231221,-0.3523503729236781,2.047836957341543,-5.274755013374836,-1.799293339315175,-4.763720903033852,-2.551858438930933,-11.492682082617911,-7.350600951129592,-11.386419196593078,-9.324120082441624
6.099136086136677,6.645472613358139,7.164208919757609,7.398866685273507,0.07807241270900389,0.43452880096034197,1.1067424180074856,1.747042000146366,-1.6472202020557714,-0.13809192146890004,0.27652247795355694,0.9694239027584521,-5.081646208143637,-2.0634331365828276,-1.7552658952617068,-3.3275727630220335,-11.075848014276245,-7.861569064784511,-7.875805717870483,-9.758647372214584
9.80413330341039,10.15786945282776,9.730690327686371,10.454111123668042,1.9871097026411735,2.383013118342633,2.3711735298370713,2.466426677447917,-1.012085761284251,0.5004665766141951,0.8578605015406472,0.6629269444356445,-4.048354116611609,0.9579971880517365,-3.650759424636918,-4.8988922644586115,-10.261029932998063,-5.314903373291932,-9.86760129253355,-11.55686129170882
7.52163313636202,9.494324443433698,10.741161360474297,9.028626132010407,1.295859188054402,2.430678096844638,3.491085156025103,2.7309593741758684,-2.610620322079258,-1.499417743619762,-0.23332101335396144,-0.0729607273325304,-6.667373995257566,-4.2621344044611345,-4.664407706772632,-4.578206745965796,-12.868825999691591,-10.021816240660353,-11.712109834649297,-11.668684837235789
7.554018520240858,7.628236655473771,8.825734615057755,10.043124096185387,1.58622994195547,2.2158640001161904,1.5864668465564076,3.132323882493794,-2.036976333830858,-0.8956262929812026,-2.4637340193106883,0.6491369100301343,-5.22174150728702,-2.1189852312931112,-5.1837014479026,-2.9690794087839842,-11.674737162860305,-9.372438700100492,-11.956310239243166,-9.589034126987151
